distinct_id,total_events,agent_usage_count,ai_adoption_index,days_active,session_count,session_depth_score,unique_event_types,onboarding_complete,has_used_agent,has_deployed,is_python_user,total_credits_used,unique_canvases,first_event_date,last_event_date,observation_days,time_to_first_agent_minutes,feature_breadth_score,churn_velocity,tool_diversity_count,avg_credit_per_transaction,python_sdk_share,churn_label
6c917ea69f1f19d37e068f8c9d8290670226108d3fc47b2b493e5a3d43fa6991,3,0,0.0,1,2,1.5,1,0,0,0,0,0.0,0,2025-11-13 21:04:17.118,2025-11-13 22:32:16.237,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
553272197251e65e03ce9855f2cd65f60f39909ac3d77af37e8a8612fbe235d2,29,5,0.1724,3,5,5.8,19,1,1,0,1,0.0,1,2025-11-13 11:09:51.051,2025-12-04 13:44:08.337,21.11,8.72,0.1348,0.7368,0,0.00130026,0.1379,0
72fe0db47c9e000165d0d698184da9b9f5eded99d2d66933da9488c5e78967e2,11,7,0.6364,1,1,11.0,7,0,1,0,1,0.0,1,2025-11-13 03:29:00.242,2025-11-13 03:30:44.128,1.0,0.12,0.0496,0.0,0,0.006,0.0909,1
a7fc339b56959fe552f817e15958f1aa8e35d209294f07e00c2c8bcdebdcd3d2,6,0,0.0,1,3,2.0,1,0,0,0,0,0.0,0,2025-11-13 12:05:27.463,2025-11-13 19:30:53.240,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
cc170f374c20af7fd09687e8966c3f0cdecf2b9c028fcc8c92319910a44cb599,5,0,0.0,2,2,2.5,1,0,0,0,0,0.0,0,2025-11-13 10:36:58.026,2025-11-20 16:10:47.067,7.23,-1.0,0.0071,-3.0,0,0.0,0.0,1
c527e6b303bc2112d125ba8bff7fb8afa5d28bb09c74bf3b8494cb0a24c1d8b7,8,0,0.0,6,7,1.14,1,0,0,0,0,0.0,0,2025-11-13 14:08:48.964,2025-12-08 18:34:13.454,25.18,-1.0,0.0071,-1.0,0,0.0,0.0,0
8a94be8128201b16b60ec1af2f74b9f740743abdf0b0e32f04b785f990f3df7e,7,0,0.0,1,1,7.0,1,0,0,0,0,0.0,0,2025-11-13 13:14:04.647,2025-11-13 13:16:02.916,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
07a974a6545194f97e9f77f1051ddce92ad77c592cd37c8c883feafd66c15630,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 14:16:18.245,2025-11-13 14:16:18.245,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
e62ba670508f2a74490feb51fe33318655ff16bf4b32f0349859f867452d9641,3,1,0.3333,1,1,3.0,3,0,1,0,0,0.0,0,2025-11-13 09:01:26.984,2025-11-13 09:04:21.054,1.0,2.9,0.0213,0.0,0,0.0,0.0,1
07228dd82ab872d91ea3415a27e8e91b2414e63b013b28bb44356a983119fc25,4,0,0.0,1,1,4.0,1,0,0,0,0,0.0,0,2025-11-13 07:43:39.836,2025-11-13 07:43:50.721,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
466feffc3f590f60f21ccf843c003abda260baa9bed3d07dd126253916b2808f,2,0,0.0,1,1,2.0,2,0,0,0,1,0.0,0,2025-11-13 16:32:32.557,2025-11-13 16:32:35.332,1.0,-1.0,0.0142,0.0,0,0.0,0.5,1
bf3d0a1fdd12b6568ad4c0eb30ddd8e8a79c95e1288496a5857a6e89a90f6ffb,3,0,0.0,1,1,3.0,1,0,0,0,0,0.0,0,2025-11-13 23:10:15.639,2025-11-13 23:11:29.377,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
c1e9ecf9eced80b3f67c6e7bd98691dd05ac9680ee1fd520efc3a8a9c6d6d52e,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 21:21:24.236,2025-11-13 21:21:24.236,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
c3decb90704d88a5357c3a008b0f9d6564d31250003235b1792ddfba584d817d,2,1,0.5,1,1,2.0,2,0,1,0,0,0.0,0,2025-11-13 22:54:45.118,2025-11-13 22:54:56.430,1.0,0.0,0.0142,0.0,0,0.0,0.0,1
f7b1b432e05b31afaeba5e3c3fe669dfcbe2d64e43fd9dd52f36b5d66797e7a7,4,0,0.0,1,1,4.0,1,0,0,0,0,0.0,0,2025-11-13 19:50:42.561,2025-11-13 19:52:33.278,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
f3ed3fb1d031135e33d475b7630488b0b0dd91cd9c736419d4968eac9a106864,15,3,0.2,1,1,15.0,8,0,1,0,1,0.0,0,2025-11-13 00:48:07.997,2025-11-13 00:49:29.922,1.0,0.72,0.0567,0.0,0,0.0129,0.4,1
c9f88659b780d1aa9e0618b75b48dac33577711d393647c8c585344b35a89a53,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 18:11:20.426,2025-11-13 18:11:20.426,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
51078dec5a4aa9c528e5abff9596eb77c43c983e97290170c2ad1fdba79a6ebd,2,0,0.0,1,1,2.0,1,0,0,0,0,0.0,0,2025-11-13 15:52:14.467,2025-11-13 15:52:32.408,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
c4094368770f99158274807869392d2331cc3969d56a57880c3d150176ff86c1,3,3,1.0,1,1,3.0,1,0,1,0,0,0.0,0,2025-11-13 01:41:22.774,2025-11-13 01:41:51.242,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
374bd6f32d8a30e94ebd202c8d7bc92a13fa35c6e6330f14e307b7177c7d8237,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 07:24:06.713,2025-11-13 07:24:06.713,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
bbb3ed07c97d93a4734344f3727037f66e0345e21743f5496a32e08067b7c258,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 21:06:51.652,2025-11-13 21:06:51.652,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
fed72b15ec835741f45ec98827bf4aaa5e04d4b49abe6d7ecfa6cf86a8fcf049,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 09:06:28.366,2025-11-13 09:06:28.366,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
088c348344e1b6edb35d039459706a8a04db8b095ae4b1e76c638cefb90b1556,3,0,0.0,1,1,3.0,1,0,0,0,0,0.0,0,2025-11-13 17:09:33.379,2025-11-13 17:10:07.003,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
eb5f4550cec0f9eef8f19244717f40c3d0fdc4e693d0d1757b4d803b3bf593cd,12,0,0.0,2,3,4.0,6,0,0,0,1,0.0,2,2025-11-13 12:20:30.288,2025-11-18 12:41:38.775,5.01,-1.0,0.0426,0.0,0,0.0,0.0833,1
82a708c5b4f45a850fef755fd5a6c52e2a70f047325d4aad0a81a9fae6021751,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 09:59:39.996,2025-11-13 09:59:39.996,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
8ce2e70b29040dab82f22c7bd056d40e9b2b696fcdf2b19d920c793ce2e39104,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 15:24:37.048,2025-11-13 15:24:37.048,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
548baf5b8254c5de71a64b99bd1ffbf7e998dc15e6fb4aa0c608a1915d2bfe6b,3,0,0.0,1,1,3.0,1,0,0,0,0,0.0,0,2025-11-13 13:43:08.725,2025-11-13 13:43:13.563,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
b45f87db73874fa32360366e993e3048e40696454fdfec38a128e1fcf2afad18,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 18:59:43.778,2025-11-13 18:59:43.778,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
2fd496cad9390368ec163d6b5d31d4286339579a8cc88198bae7bf0ac5d73f1b,11,1,0.0909,1,1,11.0,6,0,1,0,1,0.0,0,2025-11-13 18:25:19.848,2025-11-13 18:26:09.018,1.0,0.58,0.0426,0.0,0,0.0072499999999999995,0.2727,1
aa3ce8b7cec357d22fa449545ad55660c16ff750e0fa73dc975c1310c8ad9737,8,0,0.0,1,1,8.0,4,0,0,0,1,0.0,0,2025-11-13 17:42:58.997,2025-11-13 17:43:07.072,1.0,-1.0,0.0284,0.0,0,0.0,0.125,1
fcf98fea3b86380f271cad3acfa19c42148b7d8cffaaec4b126f0ddfc5f69204,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 02:28:50.253,2025-11-13 02:28:50.253,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
a1845443f7f61800fe8eade3a0a661a80d7c62ffb2d7ee8e5f98aeee2ba0ae90,2,0,0.0,1,2,1.0,1,0,0,0,0,0.0,0,2025-11-13 01:25:09.606,2025-11-13 18:11:06.006,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
5472f8b448d7ca517dc1bfcf1821b60b6795f473e350496b1b7cb77d4a29e078,3,0,0.0,1,1,3.0,3,0,0,0,1,0.0,0,2025-11-13 20:42:18.033,2025-11-13 20:42:45.996,1.0,-1.0,0.0213,0.0,0,0.0,0.3333,1
25dcd4bc3f93183dd2d5bf3ee675e970ea5335993aa19213b1fc74e39498501c,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 21:46:34.274,2025-11-13 21:46:34.274,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
7282348565ccf6b19100223ff99aca00224461be49a5528cd4b1c4fee122ccb2,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 16:39:55.362,2025-11-13 16:39:55.362,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
67d87d77b8022ec6fcafdc42e4d85a36293f8dbf146cc927a2b3b84b3243297e,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,1,2025-11-13 18:11:09.370,2025-11-13 18:11:09.370,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
3bb7954375751b23d620ec98457892d25349283361e755c1c62156b6d05db382,3,0,0.0,1,1,3.0,3,0,0,0,1,0.0,0,2025-11-13 14:16:46.260,2025-11-13 14:17:11.453,1.0,-1.0,0.0213,0.0,0,0.0,0.3333,1
08a96196ce6384f9a01ef0cbccb4b704f6afa96d9809fdac6f396030f9b506be,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 15:24:26.301,2025-11-13 15:24:26.301,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
a4c717fcf9c31611f48655729014f1f42baa35b3d50fb19a7767020c04d2810c,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 07:47:26.310,2025-11-13 07:47:26.310,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
5b40ad4bd838ae41c47a82d1ee723f69e15583fc9cee60483aadfe1d4f141837,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 14:16:24.466,2025-11-13 14:16:24.466,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
e78b17fb36e6bde9b4ce29ef48ce78e9ecfe787f669ac57402e14b4113de7093,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 10:26:36.247,2025-11-13 10:26:36.247,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
f89e7d693a1c640564834ba4ce86af48bc741e8e517c085d10538b9f54c0ed35,1,0,0.0,1,1,1.0,1,0,0,0,1,0.0,0,2025-11-13 18:19:14.085,2025-11-13 18:19:14.085,1.0,-1.0,0.0071,0.0,0,0.0,1.0,1
6b535b8d66cebd2d39dfe1e96f6a1995eaaee759ef1e803a8519416c7dfe8157,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 03:54:54.971,2025-11-13 03:54:54.971,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
7d6b080c94a490fb9c497475df8965caf694d5ccf86e51df0b5e27198e0dce52,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 09:57:18.540,2025-11-13 09:57:18.540,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
cb6b2a7bb3685597e1fdd370902584866029d1039ad57003b12f7a88b0855e49,2,1,0.5,1,1,2.0,2,0,1,0,0,0.0,0,2025-11-13 17:38:12.496,2025-11-13 17:38:27.932,1.0,0.0,0.0142,0.0,0,0.0,0.0,1
ec14cc33eabdfdadf8b59c6ed692c8aa106ebf036c4affacf4a3850cc8b46f59,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 15:53:16.266,2025-11-13 15:53:16.266,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
ead1df22530e0b0d444de30d0e232e19bdaf0af50b06b38b3e54c2df66df8a13,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 19:34:33.472,2025-11-13 19:34:33.472,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
a2f508d3a8b36e9d2de73070c017f484d8fa925057180e14e09e5e37077dcc18,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 23:42:33.791,2025-11-13 23:42:33.791,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
c13b55360c1094472de9b6866538e92ac34408e92d95b69754baed2a7dea0d80,2,0,0.0,1,1,2.0,1,0,0,0,0,0.0,0,2025-11-13 17:58:09.419,2025-11-13 17:59:04.681,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
01082ad9dd451baa5fc549e59aaa65ece766d822ac702694c2b194ab8d02bf10,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 07:05:58.542,2025-11-13 07:05:58.542,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
c9ae0a40cb758e8585a953829f0b9c5b89bf219049dcb3e94eb91a7455267ab8,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 17:55:52.781,2025-11-13 17:55:52.781,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
9d432d64ab34af8d1fa04995c8adc9558eca7549ddc7d564bd7c7bc37ca0d5e1,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 03:28:46.593,2025-11-13 03:28:46.593,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
06dfad22ed6ff39d0fed87d72baec722470b1f045bf22c5dd0da1104153dd8c9,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 13:22:42.143,2025-11-13 13:22:42.143,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
f02c8ccca1f803b37bd8fd017878284f396c2c89d2b1c750777f3a20556e6bff,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 10:28:40.666,2025-11-13 10:28:40.666,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
7b815fc3e1f806c858a66551058f4909e06d994ce60301eb496da001dd006ee6,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 11:24:09.242,2025-11-13 11:24:09.242,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
be8e9f50b76550aa1e00d1884bcaa1c36ab13090a0aaad9cedafc2edd4b609ac,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 22:09:33.785,2025-11-13 22:09:33.785,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
e937fe6e1f31e34d707a65603d6f20987817616e0cd570c90edd3869f4c00ff0,3,0,0.0,2,2,1.5,1,0,0,0,0,0.0,0,2025-11-13 11:33:30.213,2025-11-18 17:08:46.735,5.23,-1.0,0.0071,0.0,0,0.0,0.0,1
a47eb1086fa2b4879a20fc54a76b6a657ee85a89f9d85ce290506e4eb8a6c092,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 18:06:43.669,2025-11-13 18:06:43.669,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
02cbea6055de8b33f3aa4e13db7641bd1c01c6a13e56925fb04cb3bc7e43b7e9,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 19:32:40.839,2025-11-13 19:32:40.839,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
64fd197c11d35fd7bfbf61fd2219d178d0688ea96a5b1aadd7fee2bc6d63acf7,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 21:50:24.998,2025-11-13 21:50:24.998,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
1f68b74d0a60c401a467edbf5254c467376d53cfd96acd0cf5de2f9039ec866d,2,0,0.0,1,1,2.0,1,0,0,0,0,0.0,0,2025-11-13 12:42:08.363,2025-11-13 12:42:16.897,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
3538109ae9e967332809175025d707bca60a05dceda0d8fd33a1dbab9b49bf93,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 20:32:28.172,2025-11-13 20:32:28.172,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
58ba55c0920d20c2ed8bfa0dcbe9211b6a471943d6feed37fb14a0926e0e81ee,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 07:14:03.585,2025-11-13 07:14:03.585,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
e022196f27c74ade230db43fe2dd0668b439a8b245d88416481c2ee75db40eb0,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 13:28:59.464,2025-11-13 13:28:59.464,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
b84467adf732f1a03f23e7b2a168e6910f275bca59cec65a92de1167c7811220,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 04:32:14.871,2025-11-13 04:32:14.871,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
4955bcd8a3aeece743092c966c81f6f6150c6acf7848715bfac19d089ff3cb30,2,2,1.0,1,1,2.0,1,0,1,0,0,0.0,0,2025-11-13 19:52:31.721,2025-11-13 19:52:46.531,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
59d2d0fc2ab9308c574b6e45468c92f8101c6f8b0867cce18278aed7a6576141,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 19:25:16.042,2025-11-13 19:25:16.042,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
dfa034258a260366953059cda9c9cea25567dece1798c002b3c3af92a01ed37a,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 10:11:24.286,2025-11-13 10:11:24.286,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
4369f5be61be4a539c8fb9e8d03338a5e5283ee72d4edd153803c4fd03a41726,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 19:45:17.857,2025-11-13 19:45:17.857,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
452233edf100d23680481e2dca044d62f180fdfaa7be34f7070c5996cb8522ca,4,0,0.0,2,2,2.0,2,0,0,0,0,0.0,0,2025-11-13 17:42:24.186,2025-11-15 14:53:18.310,1.88,-1.0,0.0142,0.0,0,0.0,0.0,1
2ad5453e7ae9943fe7ce6f0d8406985dac4c1673ece476f48c488ada1918c0ed,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 10:18:27.608,2025-11-13 10:18:27.608,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
cda575c58c9b13d3b425114c209fe037a6fa5f79406b6df2f86fd3592adb0e4c,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-13 01:28:32.093,2025-11-13 01:28:32.093,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
ea3db895fb4079ae39a7bd03b5df1d516b34dcb822988fa103ed02cbe628d948,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 17:36:08.552,2025-11-13 17:36:08.552,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
2c6c49c65df803593a748dedad59e973572dc6f78365bf86cef26ba49a0944e4,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 00:45:49.931,2025-11-13 00:45:49.931,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
1af4a46d8eb2d61609afe4fa3bfe5d2aa29a052f2739a74685551a871382d4d6,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 16:21:35.128,2025-11-13 16:21:35.128,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
6136da42b4212e944d8c4a71ceb9fa9adb573c9d4adc975c81ad9a55b3f34002,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 14:13:44.353,2025-11-13 14:13:44.353,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
9bcf4a2288c6ee64e8b3c50515ef5f4ab3e492792640d2aecd5acf02db126d69,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 16:31:12.917,2025-11-13 16:31:12.917,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
b8e3b044667c0c5eedf4ef721e06aec9a333c6ae8f551ee3eff7b6b919ff0bc7,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 13:51:19.988,2025-11-13 13:51:19.988,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
3e875f742a03387110573025b4abd5c5eebacd3387d48b32740763febbc7f9fc,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-13 18:18:48.142,2025-11-13 18:18:48.142,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
8ecb8ec843d4703e7c4b733afd50c823f9d08a6b1cee9542ffaec9b5fed4ca07,1,0,0.0,1,1,1.0,1,0,0,0,1,0.0,0,2025-11-13 07:15:13.902,2025-11-13 07:15:13.902,1.0,-1.0,0.0071,0.0,0,0.0,1.0,1
ec53640d7c1914e4db14109cdd61afc56abf1f35c16e3778fd5c0e54f8e72532,14,2,0.1429,1,1,14.0,9,0,1,0,1,0.0,1,2025-11-14 18:59:26.299,2025-11-14 19:00:59.712,1.0,1.16,0.0638,0.0,0,0.0,0.1429,1
b4c7fa7574188236971e3a92d40bd464d9db63c85e4fcdd2231d907bd07a4355,3,0,0.0,2,3,1.0,1,0,0,0,0,0.0,0,2025-11-14 05:11:33.238,2025-11-21 08:36:42.366,7.14,-1.0,0.0071,0.5,0,0.0,0.0,1
379c8491d610b057c24c5797744ae5d91f8528a29406f4f163cca1c9808724a5,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-14 07:05:20.426,2025-11-14 07:05:20.426,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
2aabbe7312d6745e9de8df3d5d9ccf33372165268adf2ad500bdb9f6f0a13c0f,5,0,0.0,1,1,5.0,1,0,0,0,0,0.0,0,2025-11-14 04:26:20.032,2025-11-14 04:28:56.553,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
cc0f4436c4784b5254e1ac90d5b62b883f966b6977d8ee10aafa2b9b67f785f2,9,1,0.1111,1,1,9.0,5,0,1,0,1,0.0,0,2025-11-14 01:35:22.073,2025-11-14 01:35:44.815,1.0,0.38,0.0355,0.0,0,0.0,0.1111,1
12275bcff83ec087b57cce44f8e6a4a2ab6f449eb66b65fdcdd131a3fcf08c97,3,3,1.0,1,1,3.0,1,0,1,0,0,0.0,0,2025-11-14 17:38:32.937,2025-11-14 17:45:21.042,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
1b664577b3dd668f9091096f1608edb59c5336ff4bc866d291914c7249248d10,3,0,0.0,1,1,3.0,1,0,0,0,0,0.0,0,2025-11-14 01:53:54.888,2025-11-14 01:55:01.261,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
ad0ee4e16e05be14826aa0aef112681d02056d9b5fee305544771d8780905fb0,1,1,1.0,1,1,1.0,1,0,1,0,0,0.0,0,2025-11-14 10:39:06.812,2025-11-14 10:39:06.812,1.0,0.0,0.0071,0.0,0,0.0,0.0,1
d4a361e256015bcf260180828a3f5b1469093971eb71784dcfbebb072549ad39,8,0,0.0,2,5,1.6,5,0,0,0,1,0.0,0,2025-11-14 10:51:57.625,2025-11-19 15:14:07.741,5.18,-1.0,0.0355,0.0,0,0.0,0.125,1
f7ac945c283863036f8dae113bf6fd18c22c4502571a9be699b06796e7968170,14,2,0.1429,1,1,14.0,12,1,1,0,1,0.0,1,2025-11-14 01:55:14.348,2025-11-14 02:00:08.058,1.0,2.51,0.0851,0.0,0,0.0014447333333333333,0.2857,1
b30537aa9e7bcbbfcbd820f5ec7cab01f4a76463eabcfb270ef2aed06ee258c0,33,0,0.0,1,1,33.0,1,0,0,0,0,0.0,0,2025-11-14 12:45:58.702,2025-11-14 12:49:40.370,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
9b8e69262cdb26fb8143fee764e9f3b7f66a2e8c521d1165656ce416832bda15,163,53,0.3252,1,1,163.0,16,0,1,0,1,0.0,1,2025-11-14 07:08:15.280,2025-11-14 07:42:07.493,1.0,4.92,0.1135,0.0,1,0.020967958717948716,0.9755,1
4893bd084ab5ae80f3ef1bc39baf3cac7ea47e4b081f02b88e5fdcff78d918ee,1,0,0.0,1,1,1.0,1,0,0,0,0,0.0,0,2025-11-14 13:55:39.052,2025-11-14 13:55:39.052,1.0,-1.0,0.0071,0.0,0,0.0,0.0,1
ac646ffca5469f504cc11a8a3f5709abc0de5a96cfcbaca1032645d1e1926b61,4,0,0.0,1,1,4.0,2,0,0,0,0,0.0,0,2025-11-14 09:18:36.827,2025-11-14 09:19:36.117,1.0,-1.0,0.0142,0.0,0,0.0,0.0,1
c63db97ced52573dd7c5537782f56090576833d5be663dc9fb67c9dd6238239d,852,257,0.3016,1,1,852.0,25,0,1,0,1,0.0,1,2025-11-14 11:14:33.098,2025-11-14 11:50:18.109,1.0,0.59,0.1773,0.0,1,0.0273432098089172,0.9894,1
83b561ceaf15289f362459537ef32a681eb9a37d78bdcaa07396f9201987542f,2,1,0.5,1,1,2.0,2,0,1,0,0,0.0,0,2025-11-14 03:05:47.449,2025-11-14 03:05:55.268,1.0,0.13,0.0142,0.0,0,0.0,0.0,1
9b1b7dc82370b4983714dc1b350cb7223c0a97d20dd5f373938c26444ecceae5,650,0,0.0,25,25,26.0,1,0,0,0,1,0.0,0,2025-11-14 00:00:16.828,2025-12-08 07:04:12.384,24.29,-1.0,0.0071,0.0,0,0.0010708389077843054,1.0,0
7806724e9f82f275543812b4e04765175eaaa89b5d1d78f07622fab2c45adecc,21,7,0.3333,1,1,21.0,8,0,1,0,1,0.0,1,2025-11-14 17:04:26.171,2025-11-14 17:06:36.720,1.0,0.95,0.0567,0.0,0,0.026883333333333332,0.5714,1
2f551f2a0dd94af782ca5049c6b3c1f4d6dff9673e258e8fd30629528811a206,13,0,0.0,2,2,6.5,2,0,0,0,0,0.0,0,2025-11-14 23:24:48.587,2025-11-15 08:51:20.817,1.0,-1.0,0.0142,0.0,0,0.0,0.0,1
54c59e30441b9e426cd737ce18fa4a118ffe17aada94b3ee86f4ef483a348669,5,0,0.0,1,2,2.5,5,0,0,0,1,0.0,0,2025-11-14 23:00:23.658,2025-11-14 23:53:21.465,1.0,-1.0,0.0355,0.0,0,0.0,0.4,1
24c22aefee0a93c1b13f4f171ee3ec799710878b6c3e593d645eedb762a4f90a,11,1,0.0909,2,3,3.67,8,0,1,0,1,0.0,1,2025-11-14 18:17:41.237,2025-11-15 16:37:43.709,1.0,219.3,0.0567,0.0,0,0.0,0.0909,1
3922a3dd971500cfebe2878db5e13043d5567c2777785aaaa54d7b0858dcd5e4,1,0,0.0,1,1,1.0,1,0,0,0,1,0.0,0,2025-11-14 15:30:01.376,2025-11-14 15:30:01.376,1.0,-1.0,0.0071,0.0,0,0.0,1.0,1
